a	b	cosine_similarity
1cf6a14b165805cb399aa52822246831d96b2dc0	733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	0.2518523758303482
1cf6a14b165805cb399aa52822246831d96b2dc0	72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	0.6962979546272812
1cf6a14b165805cb399aa52822246831d96b2dc0	8e4cb5d870160b533e0f512d17b0c85f9ca9c024	0.13213969555774352
1cf6a14b165805cb399aa52822246831d96b2dc0	21298df8a3277357ee55b01df9530b535cf08ec1	0.19869136767840684
1cf6a14b165805cb399aa52822246831d96b2dc0	d3c0d8ab86b678ed0b75784998eab5c1eed1fd96	0.3616892861496478
1cf6a14b165805cb399aa52822246831d96b2dc0	c94e01243791ef0a9db903b469db41985a872275	0.2558006149363942
1cf6a14b165805cb399aa52822246831d96b2dc0	635188d22165358a35d5e545166f89c643a01e82	0.265049279154368
1cf6a14b165805cb399aa52822246831d96b2dc0	1c1b29749757355cdd44c724582c9f28c0f5eed5	0.05674823740236437
1cf6a14b165805cb399aa52822246831d96b2dc0	0a96963bb82b753ebba9500e12e521a7ae4a3ba6	0.24606092483057196
1cf6a14b165805cb399aa52822246831d96b2dc0	e2a3b659a5d7a32963da30be83f903ba0f9927b6	0.22591163420226104
1cf6a14b165805cb399aa52822246831d96b2dc0	b5f0c69afb444c9371b132da3cd400d438725e6b	0.18116289897212134
1cf6a14b165805cb399aa52822246831d96b2dc0	3a8477f62559d64f4b7a2fc748d6bb3727504c2d	0.12475122756332638
1cf6a14b165805cb399aa52822246831d96b2dc0	0830de1422f1e2cef8fa7dab2d96ac9e45b4916a	0.1649596252466486
1cf6a14b165805cb399aa52822246831d96b2dc0	6daf2f23256445faf5c0be6e777817597de046fc	0.363771913932592
1cf6a14b165805cb399aa52822246831d96b2dc0	6e3be8b6ef6aef1ff4589180ff14d7028b7e355d	0.5559832468709992
1cf6a14b165805cb399aa52822246831d96b2dc0	ab3ccc8dba2a0cf7a1ce4d830bb8a6238ff03833	0.3284332018088799
1cf6a14b165805cb399aa52822246831d96b2dc0	aa4a5f8125f234182e2dea92805afdfb747a86be	0.2431980308375642
1cf6a14b165805cb399aa52822246831d96b2dc0	9d35774c3fc62c894a5332b308cdeb1de18e7267	0.18205560091732198
1cf6a14b165805cb399aa52822246831d96b2dc0	695aa327bf7487a50c32ab5810dbf75fd54b6d86	0.3128598952328693
1cf6a14b165805cb399aa52822246831d96b2dc0	07c605ab91db7c169410461972913781a1207710	0.6032286295745208
1cf6a14b165805cb399aa52822246831d96b2dc0	dbf08302e49b7440a15a2181fb58ed0e909c983b	0.23760552928271358
1cf6a14b165805cb399aa52822246831d96b2dc0	dde45e7b14c245dbd0e4576b98747f312571d85d	0.18221345135378555
1cf6a14b165805cb399aa52822246831d96b2dc0	b5b9251b38e6860d5ae514cc848060ab7f404c95	0.2720857662006087
1cf6a14b165805cb399aa52822246831d96b2dc0	59237d8eee2409e422e146a5de0f1b73c20734c8	0.25652255744027586
1cf6a14b165805cb399aa52822246831d96b2dc0	e3cb7707b9bf68baf3436b5576a83674f37c485a	0.3556016372258457
1cf6a14b165805cb399aa52822246831d96b2dc0	1666d9d26892250a1819e9396842365830dfae64	0.40748120459137566
1cf6a14b165805cb399aa52822246831d96b2dc0	996326a10b51797e93d4389e0daef2ee5335a608	0.1209096739595998
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	df68919819bd26a7ba8900ffa4933684f46eb51f	0.21368265358321137
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	2cc11c24d0b24205e5e9e5f32251bd9383d7fc44	0.2820486101912211
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	1f56a1f9fc9fd8e239689e2dd4912fb6ac49fdd8	0.1402907600681562
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	01bab3aa475ecb0cafd1c71573d53a2be6c9f87a	0.20570489877277887
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	27e31a25cbfc08ec916486687dcbe169cc15d471	0.09366523972632007
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	36c833cfef39a7310967b85f4822ab7ca8f3c764	0.14850126912205086
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	05f48dc92ea3a177aacd91b98507894f78c73524	0.13952383015459308
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	0efb10a969222564be9e52ba4bf961cfa9219fd2	0.06118887965846181
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	8ab6a8a0cf069e3783c6f59163ad03a051310556	0.2415748240922098
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	0b7c9fe4f3b59fecc8f0bb10f537c8ff6be989ec	0.34691831369591014
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	efc204d1347319e0e3e3e4e8c3dc8643aa3b801f	0.21149638079020577
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	ad43796ba5c2bd9e922ef68220b869e5b0553388	0.26278906739056734
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	2958cc2fedcbde0b8309a691cfaa934572c96c55	0.1568233849834802
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	1f6ccd2be75f1cc94a22a773eea8f8aeb5c68217	0.15319522237248556
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	7369a0f04839d28ec9b46fd62eaf43f93aaf83c1	0.12945077176556033
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	5687580522e29722816191f8da59e4f930c876ad	0.17133006878376364
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	6f9ca4cb188fad532eabcd0ba4140b754e6c2153	0.12165594060409063
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	0.1407627614343793
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	81c92b8be23eca063169692571c66b1a169e43c2	0.195176552517069
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	c0e6cdc53db918b7b33b56461d57493df7cd450c	0.2584830849402717
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	ba170f73918294f88102f55807381c2ee52c2246	0.1244253195701497
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	7a86b15480e0a870f0b07a4d23a54ef8f9acac44	0.1700511009402399
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	e8b4308ddf27206f4a43386cba74037c59455993	0.1445891828151771
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	6011eff449895687d849294d48408a0a70fd0d07	0.19559254177715876
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	b463d1da8a0e78ae663a38b3441a6a0de329f462	0.229983519731224
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	451dcf9913bf3b329c05c2a46ad555eeae267ba8	0.14722139614835997
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	956aa5502f869ab21ce309ed7c4e731f00255e24	0.10676661717133801
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	36475d8fcff146b570f6327e2d67bee43fb6bb6b	0.14459052539846792
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	62e9befc35be73e8a70a749bf4d2f723d964e2c8	0.38553620725227106
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	1cf6a14b165805cb399aa52822246831d96b2dc0	0.18663896053285273
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	60f83d2c88f62f89d063c228d92ab5130b6039ee	0.13180837710530882
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	0.19163468324715405
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	0.21910395949391526
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	8e4cb5d870160b533e0f512d17b0c85f9ca9c024	0.09524223111304699
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	21298df8a3277357ee55b01df9530b535cf08ec1	0.26186407307401677
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	d3c0d8ab86b678ed0b75784998eab5c1eed1fd96	0.07992552958752114
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	c94e01243791ef0a9db903b469db41985a872275	0.10042411465034898
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	635188d22165358a35d5e545166f89c643a01e82	0.09904650993321742
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	1c1b29749757355cdd44c724582c9f28c0f5eed5	0.4886128701516866
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	0a96963bb82b753ebba9500e12e521a7ae4a3ba6	0.2176916164115925
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	e2a3b659a5d7a32963da30be83f903ba0f9927b6	0.5969404248752974
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	b5f0c69afb444c9371b132da3cd400d438725e6b	0.1533558254953356
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	3a8477f62559d64f4b7a2fc748d6bb3727504c2d	0.2879052918705826
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	0830de1422f1e2cef8fa7dab2d96ac9e45b4916a	0.31606080336561965
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	6daf2f23256445faf5c0be6e777817597de046fc	0.17524630181646814
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	6e3be8b6ef6aef1ff4589180ff14d7028b7e355d	0.2221087506734792
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	ab3ccc8dba2a0cf7a1ce4d830bb8a6238ff03833	0.37928530714419634
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	aa4a5f8125f234182e2dea92805afdfb747a86be	0.24622508936545937
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	9d35774c3fc62c894a5332b308cdeb1de18e7267	0.1487238664478119
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	695aa327bf7487a50c32ab5810dbf75fd54b6d86	0.2162509154621769
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	07c605ab91db7c169410461972913781a1207710	0.1263358179526976
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	dbf08302e49b7440a15a2181fb58ed0e909c983b	0.16676518962539977
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	dde45e7b14c245dbd0e4576b98747f312571d85d	0.18884822859235897
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	b5b9251b38e6860d5ae514cc848060ab7f404c95	0.1465153726318921
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	59237d8eee2409e422e146a5de0f1b73c20734c8	0.14482650691209786
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	e3cb7707b9bf68baf3436b5576a83674f37c485a	0.16161620869550633
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	1666d9d26892250a1819e9396842365830dfae64	0.17786402144294652
4511a4533e6572020fb1b6ed06ab07a61f7a7b29	996326a10b51797e93d4389e0daef2ee5335a608	0.41630939927491817
60f83d2c88f62f89d063c228d92ab5130b6039ee	df68919819bd26a7ba8900ffa4933684f46eb51f	0.11619759039037648
60f83d2c88f62f89d063c228d92ab5130b6039ee	2cc11c24d0b24205e5e9e5f32251bd9383d7fc44	0.1596667236068259
60f83d2c88f62f89d063c228d92ab5130b6039ee	1f56a1f9fc9fd8e239689e2dd4912fb6ac49fdd8	0.24250689063982506
60f83d2c88f62f89d063c228d92ab5130b6039ee	01bab3aa475ecb0cafd1c71573d53a2be6c9f87a	0.1524366027550662
60f83d2c88f62f89d063c228d92ab5130b6039ee	27e31a25cbfc08ec916486687dcbe169cc15d471	0.10784362382015797
60f83d2c88f62f89d063c228d92ab5130b6039ee	36c833cfef39a7310967b85f4822ab7ca8f3c764	0.09762324239306754
60f83d2c88f62f89d063c228d92ab5130b6039ee	05f48dc92ea3a177aacd91b98507894f78c73524	0.24353932606506135
60f83d2c88f62f89d063c228d92ab5130b6039ee	0efb10a969222564be9e52ba4bf961cfa9219fd2	0.11405161738261077
60f83d2c88f62f89d063c228d92ab5130b6039ee	8ab6a8a0cf069e3783c6f59163ad03a051310556	0.09574944682221691
60f83d2c88f62f89d063c228d92ab5130b6039ee	0b7c9fe4f3b59fecc8f0bb10f537c8ff6be989ec	0.09285199940123667
60f83d2c88f62f89d063c228d92ab5130b6039ee	efc204d1347319e0e3e3e4e8c3dc8643aa3b801f	0.09333374097429052
60f83d2c88f62f89d063c228d92ab5130b6039ee	ad43796ba5c2bd9e922ef68220b869e5b0553388	0.17317724751430347
60f83d2c88f62f89d063c228d92ab5130b6039ee	2958cc2fedcbde0b8309a691cfaa934572c96c55	0.15458162380553844
60f83d2c88f62f89d063c228d92ab5130b6039ee	1f6ccd2be75f1cc94a22a773eea8f8aeb5c68217	0.15383149681307276
60f83d2c88f62f89d063c228d92ab5130b6039ee	7369a0f04839d28ec9b46fd62eaf43f93aaf83c1	0.18529796664194106
60f83d2c88f62f89d063c228d92ab5130b6039ee	5687580522e29722816191f8da59e4f930c876ad	0.23602311234342913
60f83d2c88f62f89d063c228d92ab5130b6039ee	6f9ca4cb188fad532eabcd0ba4140b754e6c2153	0.24338407296079895
60f83d2c88f62f89d063c228d92ab5130b6039ee	290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	0.1524753058546765
60f83d2c88f62f89d063c228d92ab5130b6039ee	81c92b8be23eca063169692571c66b1a169e43c2	0.2400087192869015
60f83d2c88f62f89d063c228d92ab5130b6039ee	c0e6cdc53db918b7b33b56461d57493df7cd450c	0.10801388318246434
60f83d2c88f62f89d063c228d92ab5130b6039ee	ba170f73918294f88102f55807381c2ee52c2246	0.16701089541887262
60f83d2c88f62f89d063c228d92ab5130b6039ee	7a86b15480e0a870f0b07a4d23a54ef8f9acac44	0.1789827491848411
60f83d2c88f62f89d063c228d92ab5130b6039ee	e8b4308ddf27206f4a43386cba74037c59455993	0.09954646415736271
60f83d2c88f62f89d063c228d92ab5130b6039ee	6011eff449895687d849294d48408a0a70fd0d07	0.1610923890042294
60f83d2c88f62f89d063c228d92ab5130b6039ee	b463d1da8a0e78ae663a38b3441a6a0de329f462	0.25498497899498557
60f83d2c88f62f89d063c228d92ab5130b6039ee	451dcf9913bf3b329c05c2a46ad555eeae267ba8	0.16404098314973062
60f83d2c88f62f89d063c228d92ab5130b6039ee	956aa5502f869ab21ce309ed7c4e731f00255e24	0.13866207450518983
60f83d2c88f62f89d063c228d92ab5130b6039ee	36475d8fcff146b570f6327e2d67bee43fb6bb6b	0.09822246448138054
60f83d2c88f62f89d063c228d92ab5130b6039ee	62e9befc35be73e8a70a749bf4d2f723d964e2c8	0.08860344481905795
60f83d2c88f62f89d063c228d92ab5130b6039ee	1cf6a14b165805cb399aa52822246831d96b2dc0	0.13943627365475036
60f83d2c88f62f89d063c228d92ab5130b6039ee	4511a4533e6572020fb1b6ed06ab07a61f7a7b29	0.13180837710530882
60f83d2c88f62f89d063c228d92ab5130b6039ee	733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	0.15653342671277776
60f83d2c88f62f89d063c228d92ab5130b6039ee	72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	0.17295433031982294
60f83d2c88f62f89d063c228d92ab5130b6039ee	8e4cb5d870160b533e0f512d17b0c85f9ca9c024	0.7759892352221591
60f83d2c88f62f89d063c228d92ab5130b6039ee	21298df8a3277357ee55b01df9530b535cf08ec1	0.2432962261207453
60f83d2c88f62f89d063c228d92ab5130b6039ee	d3c0d8ab86b678ed0b75784998eab5c1eed1fd96	0.15391051548484092
60f83d2c88f62f89d063c228d92ab5130b6039ee	c94e01243791ef0a9db903b469db41985a872275	0.13686468435819352
60f83d2c88f62f89d063c228d92ab5130b6039ee	635188d22165358a35d5e545166f89c643a01e82	0.15192031262144257
60f83d2c88f62f89d063c228d92ab5130b6039ee	1c1b29749757355cdd44c724582c9f28c0f5eed5	0.1017577808410594
60f83d2c88f62f89d063c228d92ab5130b6039ee	0a96963bb82b753ebba9500e12e521a7ae4a3ba6	0.14501169461055077
60f83d2c88f62f89d063c228d92ab5130b6039ee	e2a3b659a5d7a32963da30be83f903ba0f9927b6	0.13465786828285914
60f83d2c88f62f89d063c228d92ab5130b6039ee	b5f0c69afb444c9371b132da3cd400d438725e6b	0.24003836264086476
60f83d2c88f62f89d063c228d92ab5130b6039ee	3a8477f62559d64f4b7a2fc748d6bb3727504c2d	0.21979072828949586
60f83d2c88f62f89d063c228d92ab5130b6039ee	0830de1422f1e2cef8fa7dab2d96ac9e45b4916a	0.11119428302284078
60f83d2c88f62f89d063c228d92ab5130b6039ee	6daf2f23256445faf5c0be6e777817597de046fc	0.12384537482056715
60f83d2c88f62f89d063c228d92ab5130b6039ee	6e3be8b6ef6aef1ff4589180ff14d7028b7e355d	0.12388698312164258
60f83d2c88f62f89d063c228d92ab5130b6039ee	ab3ccc8dba2a0cf7a1ce4d830bb8a6238ff03833	0.3162223417951026
60f83d2c88f62f89d063c228d92ab5130b6039ee	aa4a5f8125f234182e2dea92805afdfb747a86be	0.076421353291358
60f83d2c88f62f89d063c228d92ab5130b6039ee	9d35774c3fc62c894a5332b308cdeb1de18e7267	0.1977152746560073
60f83d2c88f62f89d063c228d92ab5130b6039ee	695aa327bf7487a50c32ab5810dbf75fd54b6d86	0.08581603614966514
60f83d2c88f62f89d063c228d92ab5130b6039ee	07c605ab91db7c169410461972913781a1207710	0.18678054942732444
60f83d2c88f62f89d063c228d92ab5130b6039ee	dbf08302e49b7440a15a2181fb58ed0e909c983b	0.16794179288784805
60f83d2c88f62f89d063c228d92ab5130b6039ee	dde45e7b14c245dbd0e4576b98747f312571d85d	0.1762167630150995
60f83d2c88f62f89d063c228d92ab5130b6039ee	b5b9251b38e6860d5ae514cc848060ab7f404c95	0.12789689860933606
60f83d2c88f62f89d063c228d92ab5130b6039ee	59237d8eee2409e422e146a5de0f1b73c20734c8	0.02741582542129572
60f83d2c88f62f89d063c228d92ab5130b6039ee	e3cb7707b9bf68baf3436b5576a83674f37c485a	0.1564693602225858
60f83d2c88f62f89d063c228d92ab5130b6039ee	1666d9d26892250a1819e9396842365830dfae64	0.13852521880708302
60f83d2c88f62f89d063c228d92ab5130b6039ee	996326a10b51797e93d4389e0daef2ee5335a608	0.050522388855865505
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	df68919819bd26a7ba8900ffa4933684f46eb51f	0.19318791161563287
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	2cc11c24d0b24205e5e9e5f32251bd9383d7fc44	0.1610760641006493
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	1f56a1f9fc9fd8e239689e2dd4912fb6ac49fdd8	0.22813736002903137
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	01bab3aa475ecb0cafd1c71573d53a2be6c9f87a	0.21138410822016496
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	27e31a25cbfc08ec916486687dcbe169cc15d471	0.2877184677941279
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	36c833cfef39a7310967b85f4822ab7ca8f3c764	0.19729682072636986
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	05f48dc92ea3a177aacd91b98507894f78c73524	0.2120387618192169
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	0efb10a969222564be9e52ba4bf961cfa9219fd2	0.1525382955558465
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	8ab6a8a0cf069e3783c6f59163ad03a051310556	0.1731957676441849
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	0b7c9fe4f3b59fecc8f0bb10f537c8ff6be989ec	0.14933666461868303
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	efc204d1347319e0e3e3e4e8c3dc8643aa3b801f	0.19693575390603513
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	ad43796ba5c2bd9e922ef68220b869e5b0553388	0.20719489769820548
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	2958cc2fedcbde0b8309a691cfaa934572c96c55	0.4452671600926496
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	1f6ccd2be75f1cc94a22a773eea8f8aeb5c68217	0.1537714503004709
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	7369a0f04839d28ec9b46fd62eaf43f93aaf83c1	0.2847485261408006
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	5687580522e29722816191f8da59e4f930c876ad	0.15450712432703417
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	6f9ca4cb188fad532eabcd0ba4140b754e6c2153	0.18451984437301425
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	290599f1c3aff5d7d6453c4f4ca477ca2d1ce444	0.22418105134977814
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	81c92b8be23eca063169692571c66b1a169e43c2	0.2164030762898035
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	c0e6cdc53db918b7b33b56461d57493df7cd450c	0.2750868449823129
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	ba170f73918294f88102f55807381c2ee52c2246	0.22268150425558247
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	7a86b15480e0a870f0b07a4d23a54ef8f9acac44	0.12830296956969883
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	e8b4308ddf27206f4a43386cba74037c59455993	0.28332152043545744
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	6011eff449895687d849294d48408a0a70fd0d07	0.2295583336212101
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	b463d1da8a0e78ae663a38b3441a6a0de329f462	0.23997075321986241
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	451dcf9913bf3b329c05c2a46ad555eeae267ba8	0.15826528223839598
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	956aa5502f869ab21ce309ed7c4e731f00255e24	0.27620688605375016
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	36475d8fcff146b570f6327e2d67bee43fb6bb6b	0.12286814896213027
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	62e9befc35be73e8a70a749bf4d2f723d964e2c8	0.155956016056828
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	1cf6a14b165805cb399aa52822246831d96b2dc0	0.2518523758303482
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	4511a4533e6572020fb1b6ed06ab07a61f7a7b29	0.19163468324715405
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	60f83d2c88f62f89d063c228d92ab5130b6039ee	0.15653342671277776
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	0.2239257642925875
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	8e4cb5d870160b533e0f512d17b0c85f9ca9c024	0.17459703008739597
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	21298df8a3277357ee55b01df9530b535cf08ec1	0.1275981129856011
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	d3c0d8ab86b678ed0b75784998eab5c1eed1fd96	0.2479710382509206
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	c94e01243791ef0a9db903b469db41985a872275	0.22225908523692656
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	635188d22165358a35d5e545166f89c643a01e82	0.26898578062163364
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	1c1b29749757355cdd44c724582c9f28c0f5eed5	0.12452261721550106
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	0a96963bb82b753ebba9500e12e521a7ae4a3ba6	0.15407144552739707
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	e2a3b659a5d7a32963da30be83f903ba0f9927b6	0.19246702156229076
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	b5f0c69afb444c9371b132da3cd400d438725e6b	0.1543179722663851
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	3a8477f62559d64f4b7a2fc748d6bb3727504c2d	0.18084280155789956
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	0830de1422f1e2cef8fa7dab2d96ac9e45b4916a	0.1368497516378451
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	6daf2f23256445faf5c0be6e777817597de046fc	0.2286258700359032
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	6e3be8b6ef6aef1ff4589180ff14d7028b7e355d	0.17297931571507857
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	ab3ccc8dba2a0cf7a1ce4d830bb8a6238ff03833	0.2921162003561682
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	aa4a5f8125f234182e2dea92805afdfb747a86be	0.10417976753985947
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	9d35774c3fc62c894a5332b308cdeb1de18e7267	0.19840889081696755
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	695aa327bf7487a50c32ab5810dbf75fd54b6d86	0.23315331947813725
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	07c605ab91db7c169410461972913781a1207710	0.14608368496465557
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	dbf08302e49b7440a15a2181fb58ed0e909c983b	0.21481432838211728
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	dde45e7b14c245dbd0e4576b98747f312571d85d	0.14359879621414146
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	b5b9251b38e6860d5ae514cc848060ab7f404c95	0.2898067032111055
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	59237d8eee2409e422e146a5de0f1b73c20734c8	0.3298535821861019
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	e3cb7707b9bf68baf3436b5576a83674f37c485a	0.3223117598430872
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	1666d9d26892250a1819e9396842365830dfae64	0.26995550273294067
733960c0bd244d7f2d28d8bb58ab1e9eef0826d2	996326a10b51797e93d4389e0daef2ee5335a608	0.15900083626226916
72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	df68919819bd26a7ba8900ffa4933684f46eb51f	0.17644821516595016
72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	2cc11c24d0b24205e5e9e5f32251bd9383d7fc44	0.1688030474980409
72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	1f56a1f9fc9fd8e239689e2dd4912fb6ac49fdd8	0.2596029969651128
72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	01bab3aa475ecb0cafd1c71573d53a2be6c9f87a	0.2905713663505092
72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	27e31a25cbfc08ec916486687dcbe169cc15d471	0.2628068883824481
72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	36c833cfef39a7310967b85f4822ab7ca8f3c764	0.20822896558354947
72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	05f48dc92ea3a177aacd91b98507894f78c73524	0.23555240793231905
72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	0efb10a969222564be9e52ba4bf961cfa9219fd2	0.14489376155909647
72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	8ab6a8a0cf069e3783c6f59163ad03a051310556	0.2258885971270505
72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	0b7c9fe4f3b59fecc8f0bb10f537c8ff6be989ec	0.12211995281657158
72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	efc204d1347319e0e3e3e4e8c3dc8643aa3b801f	0.18547440028535386
72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	ad43796ba5c2bd9e922ef68220b869e5b0553388	0.1838726729590623
72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	2958cc2fedcbde0b8309a691cfaa934572c96c55	0.16809841059465438
72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	1f6ccd2be75f1cc94a22a773eea8f8aeb5c68217	0.15377955266969304
72a7b9a5b1f5f34b937cafa9ce033af241f83b2d	7369a0f04839d28ec9b46fd62eaf43f93aaf83c1	0.22119757557952302
